FarmId,FarmArea,Location,Crop,PlantingDate,Temperature,Precipitation,AvgTempRequiredMin,AvgTempRequiredMax,PrecipitationMin,PrecipitationMax,OptimalTempMidpoint,OptimalPrecipMidpoint,TempDeviation,PrecipDeviation,NormalizedTempDeviation,NormalizedPrecipDeviation,OverallRiskScore
200,2753.221255,California,Grapes,3/1/2016,52,70,77,90,635,890,83.5,762.5,31.5,692.5,88.73239437,94.28182437,91.50710937
201,727.6379794,Kansas,Soybean,6/1/2017,80,100,50,70,50,90,60,70,20,30,56.33802817,4.084411164,30.21121967
202,4735.164575,Kansas,Soybean,5/1/2016,70,90,50,70,50,90,60,70,10,20,28.16901408,2.722940776,15.44597743
203,3053.970158,California,Almonds,11/1/2020,63.52640545,79.87720045,32,45,400,500,38.5,450,25.02640545,370.1227995,70.49691676,50.39112315,60.44401996
204,4287.30197,California,Almonds,11/1/2013,53,63,32,45,400,500,38.5,450,14.5,387,40.84507042,52.68890402,46.76698722
205,2209.843945,Iowa,Soybean,5/1/2018,65,110,50,70,50,90,60,70,5,40,14.08450704,5.445881552,9.765194297
206,3506.446497,California,Grapes,2/1/2020,63.52640545,79.87720045,77,90,635,890,83.5,762.5,19.97359455,682.6227995,56.26364662,92.93707278,74.6003597
207,2441.061194,Iowa,Corn,6/1/2019,75,105,41,95,508,635,68,571.5,7,466.5,19.71830986,63.5125936,41.61545173
208,256.7193393,Iowa,Soybean,6/1/2020,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
209,3414.405182,Kansas,Soybean,6/1/2013,80,100,50,70,50,90,60,70,20,30,56.33802817,4.084411164,30.21121967
210,2314.500799,Kansas,Soybean,5/1/2022,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
211,4372.180093,Kansas,Corn,4/1/2013,60,75,41,95,508,635,68,571.5,8,496.5,22.53521127,67.59700477,45.06610802
212,4318.72125,Iowa,Soybean,5/1/2022,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
213,4502.034719,California,Grapes,4/1/2016,55,28,77,90,635,890,83.5,762.5,28.5,734.5,80.28169014,100,90.14084507
214,2347.545575,Kansas,Wheat,10/1/2021,63.52640545,79.87720045,70,75,200,250,72.5,225,8.973594549,145.1227995,25.27773112,19.75803942,22.51788527
215,4348.822736,California,Grapes,3/1/2014,52,70,77,90,635,890,83.5,762.5,31.5,692.5,88.73239437,94.28182437,91.50710937
216,4052.281321,Iowa,Soybean,5/1/2018,65,110,50,70,50,90,60,70,5,40,14.08450704,5.445881552,9.765194297
217,4701.018259,Iowa,Corn,6/1/2014,75,105,41,95,508,635,68,571.5,7,466.5,19.71830986,63.5125936,41.61545173
218,4891.068873,Kansas,Soybean,5/1/2013,70,90,50,70,50,90,60,70,10,20,28.16901408,2.722940776,15.44597743
219,1067.061586,California,Almonds,10/1/2017,60,28,32,45,400,500,38.5,450,21.5,422,60.56338028,57.45405037,59.00871533
220,2424.238209,Iowa,Corn,4/1/2017,55,95,41,95,508,635,68,571.5,13,476.5,36.61971831,64.87406399,50.74689115
221,2296.535664,California,Almonds,10/1/2013,60,28,32,45,400,500,38.5,450,21.5,422,60.56338028,57.45405037,59.00871533
222,4637.437148,Iowa,Soybean,5/1/2022,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
223,4358.211939,California,Almonds,11/1/2016,53,63,32,45,400,500,38.5,450,14.5,387,40.84507042,52.68890402,46.76698722
224,1485.885444,Iowa,Corn,5/1/2013,65,110,41,95,508,635,68,571.5,3,461.5,8.450704225,62.83185841,35.64128132
225,3716.100579,Iowa,Soybean,6/1/2015,75,105,50,70,50,90,60,70,15,35,42.25352113,4.765146358,23.50933374
226,3318.619247,Iowa,Corn,5/1/2013,65,110,41,95,508,635,68,571.5,3,461.5,8.450704225,62.83185841,35.64128132
227,1143.436003,Kansas,Soybean,5/1/2020,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
228,3893.864309,Iowa,Corn,4/1/2018,55,95,41,95,508,635,68,571.5,13,476.5,36.61971831,64.87406399,50.74689115
229,4224.579301,Iowa,Corn,6/1/2019,75,105,41,95,508,635,68,571.5,7,466.5,19.71830986,63.5125936,41.61545173
230,184.1862364,California,Grapes,3/1/2013,52,70,77,90,635,890,83.5,762.5,31.5,692.5,88.73239437,94.28182437,91.50710937
231,3282.641268,Iowa,Corn,4/1/2022,63.52640545,79.87720045,41,95,508,635,68,571.5,4.473594549,491.6227995,12.60167478,66.93298837,39.76733158
232,3723.214492,Iowa,Corn,4/1/2018,55,95,41,95,508,635,68,571.5,13,476.5,36.61971831,64.87406399,50.74689115
233,4749.006266,Kansas,Soybean,5/1/2020,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
234,297.9079132,Kansas,Corn,4/1/2019,60,75,41,95,508,635,68,571.5,8,496.5,22.53521127,67.59700477,45.06610802
235,4568.997541,Iowa,Corn,6/1/2021,63.52640545,79.87720045,41,95,508,635,68,571.5,4.473594549,491.6227995,12.60167478,66.93298837,39.76733158
236,1819.34323,Kansas,Wheat,10/1/2018,65,60,70,75,200,250,72.5,225,7.5,165,21.12676056,22.4642614,21.79551098
237,4166.634706,California,Almonds,11/1/2020,63.52640545,79.87720045,32,45,400,500,38.5,450,25.02640545,370.1227995,70.49691676,50.39112315,60.44401996
238,4468.025966,Kansas,Soybean,5/1/2018,70,90,50,70,50,90,60,70,10,20,28.16901408,2.722940776,15.44597743
239,2013.654412,Iowa,Corn,6/1/2016,75,105,41,95,508,635,68,571.5,7,466.5,19.71830986,63.5125936,41.61545173
240,1822.396919,Iowa,Corn,4/1/2017,55,95,41,95,508,635,68,571.5,13,476.5,36.61971831,64.87406399,50.74689115
241,322.5203733,Iowa,Corn,5/1/2013,65,110,41,95,508,635,68,571.5,3,461.5,8.450704225,62.83185841,35.64128132
242,1656.523379,Kansas,Soybean,6/1/2017,80,100,50,70,50,90,60,70,20,30,56.33802817,4.084411164,30.21121967
243,2518.946427,California,Grapes,4/1/2022,63.52640545,79.87720045,77,90,635,890,83.5,762.5,19.97359455,682.6227995,56.26364662,92.93707278,74.6003597
244,1877.258673,Kansas,Wheat,11/1/2014,50,40,70,75,200,250,72.5,225,22.5,185,63.38028169,25.18720218,44.28374193
245,520.0901466,Iowa,Soybean,6/1/2020,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
246,534.1576283,California,Almonds,10/1/2015,60,28,32,45,400,500,38.5,450,21.5,422,60.56338028,57.45405037,59.00871533
247,2146.106567,Kansas,Corn,4/1/2020,63.52640545,79.87720045,41,95,508,635,68,571.5,4.473594549,491.6227995,12.60167478,66.93298837,39.76733158
248,2326.450181,Iowa,Soybean,5/1/2022,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
249,3381.468677,California,Almonds,10/1/2018,60,28,32,45,400,500,38.5,450,21.5,422,60.56338028,57.45405037,59.00871533
250,2737.931791,Iowa,Soybean,5/1/2015,65,110,50,70,50,90,60,70,5,40,14.08450704,5.445881552,9.765194297
251,410.6322053,Iowa,Corn,6/1/2016,75,105,41,95,508,635,68,571.5,7,466.5,19.71830986,63.5125936,41.61545173
252,1942.293943,California,Grapes,4/1/2018,55,28,77,90,635,890,83.5,762.5,28.5,734.5,80.28169014,100,90.14084507
253,2822.253704,Kansas,Soybean,6/1/2019,80,100,50,70,50,90,60,70,20,30,56.33802817,4.084411164,30.21121967
254,2847.797349,California,Grapes,4/1/2015,55,28,77,90,635,890,83.5,762.5,28.5,734.5,80.28169014,100,90.14084507
255,2235.707248,Iowa,Corn,6/1/2016,75,105,41,95,508,635,68,571.5,7,466.5,19.71830986,63.5125936,41.61545173
256,3183.636234,Kansas,Soybean,5/1/2021,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
257,4891.700584,Iowa,Corn,6/1/2020,63.52640545,79.87720045,41,95,508,635,68,571.5,4.473594549,491.6227995,12.60167478,66.93298837,39.76733158
258,770.1146257,Iowa,Corn,5/1/2018,65,110,41,95,508,635,68,571.5,3,461.5,8.450704225,62.83185841,35.64128132
259,182.6179652,Kansas,Soybean,5/1/2020,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
260,1037.33892,California,Grapes,3/1/2013,52,70,77,90,635,890,83.5,762.5,31.5,692.5,88.73239437,94.28182437,91.50710937
261,4166.84505,Iowa,Soybean,6/1/2014,75,105,50,70,50,90,60,70,15,35,42.25352113,4.765146358,23.50933374
262,4561.829149,California,Almonds,11/1/2015,53,63,32,45,400,500,38.5,450,14.5,387,40.84507042,52.68890402,46.76698722
263,708.876105,California,Almonds,11/1/2022,63.52640545,79.87720045,32,45,400,500,38.5,450,25.02640545,370.1227995,70.49691676,50.39112315,60.44401996
264,3250.497735,Iowa,Soybean,6/1/2017,75,105,50,70,50,90,60,70,15,35,42.25352113,4.765146358,23.50933374
265,2893.89616,Iowa,Corn,4/1/2016,55,95,41,95,508,635,68,571.5,13,476.5,36.61971831,64.87406399,50.74689115
266,4091.480349,California,Almonds,10/1/2016,60,28,32,45,400,500,38.5,450,21.5,422,60.56338028,57.45405037,59.00871533
267,3068.269465,Kansas,Corn,5/1/2013,70,90,41,95,508,635,68,571.5,2,481.5,5.633802817,65.55479918,35.594301
268,3642.246973,Kansas,Corn,6/1/2022,63.52640545,79.87720045,41,95,508,635,68,571.5,4.473594549,491.6227995,12.60167478,66.93298837,39.76733158
269,722.6541335,California,Almonds,10/1/2014,60,28,32,45,400,500,38.5,450,21.5,422,60.56338028,57.45405037,59.00871533
270,787.5763186,California,Grapes,4/1/2020,63.52640545,79.87720045,77,90,635,890,83.5,762.5,19.97359455,682.6227995,56.26364662,92.93707278,74.6003597
271,1452.381305,Iowa,Corn,5/1/2017,65,110,41,95,508,635,68,571.5,3,461.5,8.450704225,62.83185841,35.64128132
272,4547.702923,Kansas,Wheat,9/1/2022,63.52640545,79.87720045,70,75,200,250,72.5,225,8.973594549,145.1227995,25.27773112,19.75803942,22.51788527
273,2320.995958,California,Almonds,10/1/2018,60,28,32,45,400,500,38.5,450,21.5,422,60.56338028,57.45405037,59.00871533
274,4440.108265,Iowa,Soybean,5/1/2017,65,110,50,70,50,90,60,70,5,40,14.08450704,5.445881552,9.765194297
275,256.125537,Kansas,Wheat,5/1/2015,70,90,70,75,200,250,72.5,225,2.5,135,7.042253521,18.37985024,12.71105188
276,392.5755877,Iowa,Corn,5/1/2022,63.52640545,79.87720045,41,95,508,635,68,571.5,4.473594549,491.6227995,12.60167478,66.93298837,39.76733158
277,3539.881832,Iowa,Soybean,5/1/2017,65,110,50,70,50,90,60,70,5,40,14.08450704,5.445881552,9.765194297
278,1051.812482,Iowa,Soybean,6/1/2016,75,105,50,70,50,90,60,70,15,35,42.25352113,4.765146358,23.50933374
279,3006.943024,Iowa,Soybean,5/1/2018,65,110,50,70,50,90,60,70,5,40,14.08450704,5.445881552,9.765194297
280,117.6606302,California,Grapes,4/1/2019,55,28,77,90,635,890,83.5,762.5,28.5,734.5,80.28169014,100,90.14084507
281,4780.972301,Kansas,Corn,6/1/2014,80,100,41,95,508,635,68,571.5,12,471.5,33.8028169,64.1933288,48.99807285
282,2106.610278,Kansas,Corn,5/1/2022,63.52640545,79.87720045,41,95,508,635,68,571.5,4.473594549,491.6227995,12.60167478,66.93298837,39.76733158
283,2270.762441,Kansas,Corn,4/1/2021,63.52640545,79.87720045,41,95,508,635,68,571.5,4.473594549,491.6227995,12.60167478,66.93298837,39.76733158
284,253.3411051,Kansas,Wheat,4/1/2013,60,75,70,75,200,250,72.5,225,12.5,150,35.21126761,20.42205582,27.81666171
285,1597.651812,Kansas,Soybean,6/1/2020,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
286,3208.139114,Iowa,Corn,5/1/2020,63.52640545,79.87720045,41,95,508,635,68,571.5,4.473594549,491.6227995,12.60167478,66.93298837,39.76733158
287,3487.311266,Iowa,Corn,4/1/2020,63.52640545,79.87720045,41,95,508,635,68,571.5,4.473594549,491.6227995,12.60167478,66.93298837,39.76733158
288,243.953922,Iowa,Soybean,5/1/2020,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
289,1696.822735,Iowa,Soybean,6/1/2019,75,105,50,70,50,90,60,70,15,35,42.25352113,4.765146358,23.50933374
290,2244.495158,Kansas,Corn,4/1/2015,60,75,41,95,508,635,68,571.5,8,496.5,22.53521127,67.59700477,45.06610802
291,3415.201295,Iowa,Soybean,5/1/2016,65,110,50,70,50,90,60,70,5,40,14.08450704,5.445881552,9.765194297
292,2556.181245,Kansas,Corn,5/1/2018,70,90,41,95,508,635,68,571.5,2,481.5,5.633802817,65.55479918,35.594301
293,2568.492601,California,Grapes,2/1/2014,48,76,77,90,635,890,83.5,762.5,35.5,686.5,100,93.46494214,96.73247107
294,4842.542262,Iowa,Corn,5/1/2021,63.52640545,79.87720045,41,95,508,635,68,571.5,4.473594549,491.6227995,12.60167478,66.93298837,39.76733158
295,4693.189804,Iowa,Soybean,6/1/2022,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
296,2664.715258,Kansas,Soybean,6/1/2018,80,100,50,70,50,90,60,70,20,30,56.33802817,4.084411164,30.21121967
297,3646.802715,California,Grapes,4/1/2019,55,28,77,90,635,890,83.5,762.5,28.5,734.5,80.28169014,100,90.14084507
298,3226.73409,Iowa,Soybean,5/1/2017,65,110,50,70,50,90,60,70,5,40,14.08450704,5.445881552,9.765194297
299,4024.117976,Kansas,Wheat,9/1/2020,63.52640545,79.87720045,70,75,200,250,72.5,225,8.973594549,145.1227995,25.27773112,19.75803942,22.51788527
300,3660.605439,Iowa,Soybean,5/1/2022,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
301,1610.290322,Iowa,Soybean,5/1/2020,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
302,4657.214538,California,Grapes,4/1/2019,55,28,77,90,635,890,83.5,762.5,28.5,734.5,80.28169014,100,90.14084507
303,1625.247602,Iowa,Soybean,6/1/2018,75,105,50,70,50,90,60,70,15,35,42.25352113,4.765146358,23.50933374
304,204.991375,California,Almonds,11/1/2014,53,63,32,45,400,500,38.5,450,14.5,387,40.84507042,52.68890402,46.76698722
305,512.5102734,California,Almonds,10/1/2018,60,28,32,45,400,500,38.5,450,21.5,422,60.56338028,57.45405037,59.00871533
306,4105.653569,Kansas,Soybean,6/1/2019,80,100,50,70,50,90,60,70,20,30,56.33802817,4.084411164,30.21121967
307,4018.391856,California,Almonds,10/1/2014,60,28,32,45,400,500,38.5,450,21.5,422,60.56338028,57.45405037,59.00871533
308,3149.687953,Iowa,Corn,6/1/2014,75,105,41,95,508,635,68,571.5,7,466.5,19.71830986,63.5125936,41.61545173
309,4416.831879,Kansas,Corn,4/1/2014,60,75,41,95,508,635,68,571.5,8,496.5,22.53521127,67.59700477,45.06610802
310,3619.720226,California,Grapes,3/1/2013,52,70,77,90,635,890,83.5,762.5,31.5,692.5,88.73239437,94.28182437,91.50710937
311,425.3524303,Kansas,Corn,6/1/2017,80,100,41,95,508,635,68,571.5,12,471.5,33.8028169,64.1933288,48.99807285
312,157.3170006,Kansas,Soybean,6/1/2020,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
313,222.1018685,California,Grapes,4/1/2018,55,28,77,90,635,890,83.5,762.5,28.5,734.5,80.28169014,100,90.14084507
314,3923.980024,California,Grapes,2/1/2015,48,76,77,90,635,890,83.5,762.5,35.5,686.5,100,93.46494214,96.73247107
315,4633.720618,Kansas,Soybean,5/1/2016,70,90,50,70,50,90,60,70,10,20,28.16901408,2.722940776,15.44597743
316,3637.287804,Kansas,Corn,5/1/2013,70,90,41,95,508,635,68,571.5,2,481.5,5.633802817,65.55479918,35.594301
317,1717.899811,Kansas,Corn,4/1/2019,60,75,41,95,508,635,68,571.5,8,496.5,22.53521127,67.59700477,45.06610802
318,1986.385356,California,Almonds,10/1/2020,63.52640545,79.87720045,32,45,400,500,38.5,450,25.02640545,370.1227995,70.49691676,50.39112315,60.44401996
319,1843.129581,California,Grapes,3/1/2020,63.52640545,79.87720045,77,90,635,890,83.5,762.5,19.97359455,682.6227995,56.26364662,92.93707278,74.6003597
320,264.1539227,California,Almonds,11/1/2020,63.52640545,79.87720045,32,45,400,500,38.5,450,25.02640545,370.1227995,70.49691676,50.39112315,60.44401996
321,3342.78291,Iowa,Corn,6/1/2019,75,105,41,95,508,635,68,571.5,7,466.5,19.71830986,63.5125936,41.61545173
322,2188.239113,Kansas,Corn,6/1/2017,80,100,41,95,508,635,68,571.5,12,471.5,33.8028169,64.1933288,48.99807285
323,3506.802289,Kansas,Corn,4/1/2015,60,75,41,95,508,635,68,571.5,8,496.5,22.53521127,67.59700477,45.06610802
324,907.2306416,California,Almonds,11/1/2018,53,63,32,45,400,500,38.5,450,14.5,387,40.84507042,52.68890402,46.76698722
325,4162.259489,California,Almonds,10/1/2015,60,28,32,45,400,500,38.5,450,21.5,422,60.56338028,57.45405037,59.00871533
326,1429.082056,Iowa,Corn,4/1/2020,63.52640545,79.87720045,41,95,508,635,68,571.5,4.473594549,491.6227995,12.60167478,66.93298837,39.76733158
327,2830.180525,Kansas,Corn,6/1/2016,80,100,41,95,508,635,68,571.5,12,471.5,33.8028169,64.1933288,48.99807285
328,3790.875372,Kansas,Wheat,5/1/2015,70,90,70,75,200,250,72.5,225,2.5,135,7.042253521,18.37985024,12.71105188
329,4961.699991,California,Almonds,10/1/2020,63.52640545,79.87720045,32,45,400,500,38.5,450,25.02640545,370.1227995,70.49691676,50.39112315,60.44401996
330,307.1157409,Kansas,Soybean,5/1/2022,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
331,2796.315962,Kansas,Wheat,5/1/2020,63.52640545,79.87720045,70,75,200,250,72.5,225,8.973594549,145.1227995,25.27773112,19.75803942,22.51788527
332,753.0920626,California,Almonds,10/1/2014,60,28,32,45,400,500,38.5,450,21.5,422,60.56338028,57.45405037,59.00871533
333,3120.422795,Kansas,Wheat,9/1/2016,75,75,70,75,200,250,72.5,225,2.5,150,7.042253521,20.42205582,13.73215467
334,2403.093823,Kansas,Soybean,6/1/2021,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
335,468.0855484,Kansas,Corn,6/1/2020,63.52640545,79.87720045,41,95,508,635,68,571.5,4.473594549,491.6227995,12.60167478,66.93298837,39.76733158
336,2024.495811,Kansas,Wheat,11/1/2015,50,40,70,75,200,250,72.5,225,22.5,185,63.38028169,25.18720218,44.28374193
337,525.0681738,California,Grapes,4/1/2018,55,28,77,90,635,890,83.5,762.5,28.5,734.5,80.28169014,100,90.14084507
338,1073.908927,Kansas,Corn,6/1/2019,80,100,41,95,508,635,68,571.5,12,471.5,33.8028169,64.1933288,48.99807285
339,316.7922078,Kansas,Soybean,5/1/2015,70,90,50,70,50,90,60,70,10,20,28.16901408,2.722940776,15.44597743
340,3716.886434,California,Grapes,3/1/2014,52,70,77,90,635,890,83.5,762.5,31.5,692.5,88.73239437,94.28182437,91.50710937
341,3078.626779,Iowa,Corn,6/1/2022,63.52640545,79.87720045,41,95,508,635,68,571.5,4.473594549,491.6227995,12.60167478,66.93298837,39.76733158
342,1281.25805,Iowa,Corn,5/1/2014,65,110,41,95,508,635,68,571.5,3,461.5,8.450704225,62.83185841,35.64128132
343,3052.005399,California,Almonds,10/1/2017,60,28,32,45,400,500,38.5,450,21.5,422,60.56338028,57.45405037,59.00871533
344,3735.489426,California,Almonds,10/1/2020,63.52640545,79.87720045,32,45,400,500,38.5,450,25.02640545,370.1227995,70.49691676,50.39112315,60.44401996
345,217.756687,Kansas,Corn,4/1/2013,60,75,41,95,508,635,68,571.5,8,496.5,22.53521127,67.59700477,45.06610802
346,2662.983949,Kansas,Corn,4/1/2021,63.52640545,79.87720045,41,95,508,635,68,571.5,4.473594549,491.6227995,12.60167478,66.93298837,39.76733158
347,4734.583705,California,Almonds,10/1/2014,60,28,32,45,400,500,38.5,450,21.5,422,60.56338028,57.45405037,59.00871533
348,4691.611827,California,Grapes,2/1/2019,48,76,77,90,635,890,83.5,762.5,35.5,686.5,100,93.46494214,96.73247107
349,2552.371748,California,Grapes,4/1/2022,63.52640545,79.87720045,77,90,635,890,83.5,762.5,19.97359455,682.6227995,56.26364662,92.93707278,74.6003597
350,425.8000851,Kansas,Soybean,6/1/2017,80,100,50,70,50,90,60,70,20,30,56.33802817,4.084411164,30.21121967
351,1962.120046,Iowa,Soybean,6/1/2019,75,105,50,70,50,90,60,70,15,35,42.25352113,4.765146358,23.50933374
352,3588.636494,Kansas,Corn,6/1/2014,80,100,41,95,508,635,68,571.5,12,471.5,33.8028169,64.1933288,48.99807285
353,3779.069004,Iowa,Corn,6/1/2014,75,105,41,95,508,635,68,571.5,7,466.5,19.71830986,63.5125936,41.61545173
354,3745.810274,Iowa,Soybean,6/1/2016,75,105,50,70,50,90,60,70,15,35,42.25352113,4.765146358,23.50933374
355,3466.530823,Iowa,Soybean,5/1/2017,65,110,50,70,50,90,60,70,5,40,14.08450704,5.445881552,9.765194297
356,1049.06389,Iowa,Soybean,6/1/2014,75,105,50,70,50,90,60,70,15,35,42.25352113,4.765146358,23.50933374
357,3651.849409,California,Grapes,3/1/2017,52,70,77,90,635,890,83.5,762.5,31.5,692.5,88.73239437,94.28182437,91.50710937
358,4642.60073,California,Almonds,10/1/2020,63.52640545,79.87720045,32,45,400,500,38.5,450,25.02640545,370.1227995,70.49691676,50.39112315,60.44401996
359,2548.581996,Kansas,Soybean,5/1/2018,70,90,50,70,50,90,60,70,10,20,28.16901408,2.722940776,15.44597743
360,2612.108019,California,Almonds,10/1/2019,60,28,32,45,400,500,38.5,450,21.5,422,60.56338028,57.45405037,59.00871533
361,4876.809513,Iowa,Corn,5/1/2020,63.52640545,79.87720045,41,95,508,635,68,571.5,4.473594549,491.6227995,12.60167478,66.93298837,39.76733158
362,1382.417659,Kansas,Wheat,11/1/2017,50,40,70,75,200,250,72.5,225,22.5,185,63.38028169,25.18720218,44.28374193
363,4071.49224,Kansas,Soybean,6/1/2020,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
364,2115.177644,Kansas,Soybean,5/1/2017,70,90,50,70,50,90,60,70,10,20,28.16901408,2.722940776,15.44597743
365,3630.104402,California,Almonds,11/1/2018,53,63,32,45,400,500,38.5,450,14.5,387,40.84507042,52.68890402,46.76698722
366,2530.312532,Iowa,Soybean,6/1/2015,75,105,50,70,50,90,60,70,15,35,42.25352113,4.765146358,23.50933374
367,593.2030496,California,Grapes,4/1/2022,63.52640545,79.87720045,77,90,635,890,83.5,762.5,19.97359455,682.6227995,56.26364662,92.93707278,74.6003597
368,4494.417059,California,Almonds,10/1/2020,63.52640545,79.87720045,32,45,400,500,38.5,450,25.02640545,370.1227995,70.49691676,50.39112315,60.44401996
369,4815.707365,Iowa,Soybean,5/1/2021,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
370,4441.432462,California,Almonds,10/1/2019,60,28,32,45,400,500,38.5,450,21.5,422,60.56338028,57.45405037,59.00871533
371,1519.088787,California,Almonds,11/1/2016,53,63,32,45,400,500,38.5,450,14.5,387,40.84507042,52.68890402,46.76698722
372,3319.764461,Iowa,Soybean,5/1/2022,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
